2026-03-09 23:10:31 | INFO     | FileSystemWatcher | Created watch directory: D:\Hackthon_0\Bronze_tier\AI_Employee_Vault\Inbox
2026-03-09 23:45:42 | DEBUG    | FileSystemWatcher | Sleeping 10s before next poll.
2026-03-09 23:45:52 | DEBUG    | FileSystemWatcher | --- Poll cycle ---
2026-03-09 23:45:52 | INFO     | FileSystemWatcher | Found 1 file(s) in Inbox.
2026-03-09 23:45:52 | DEBUG    | FileSystemWatcher | Already processed, skipping: test_invoice.pdf
2026-03-09 23:45:52 | DEBUG    | FileSystemWatcher | Sleeping 10s before next poll.
2026-03-09 23:46:02 | DEBUG    | FileSystemWatcher | --- Poll cycle ---
2026-03-09 23:46:02 | INFO     | FileSystemWatcher | Found 1 file(s) in Inbox.
2026-03-09 23:46:02 | DEBUG    | FileSystemWatcher | Already processed, skipping: test_invoice.pdf
2026-03-09 23:46:02 | DEBUG    | FileSystemWatcher | Sleeping 10s before next poll.
2026-03-09 23:46:12 | DEBUG    | FileSystemWatcher | --- Poll cycle ---
2026-03-09 23:46:12 | INFO     | FileSystemWatcher | Found 1 file(s) in Inbox.
2026-03-09 23:46:12 | DEBUG    | FileSystemWatcher | Already processed, skipping: test_invoice.pdf
2026-03-09 23:46:12 | DEBUG    | FileSystemWatcher | Sleeping 10s before next poll.
2026-03-09 23:46:22 | DEBUG    | FileSystemWatcher | --- Poll cycle ---
2026-03-09 23:46:22 | INFO     | FileSystemWatcher | Found 1 file(s) in Inbox.
2026-03-09 23:46:22 | DEBUG    | FileSystemWatcher | Already processed, skipping: test_invoice.pdf
2026-03-09 23:46:22 | DEBUG    | FileSystemWatcher | Sleeping 10s before next poll.
2026-03-09 23:46:32 | DEBUG    | FileSystemWatcher | --- Poll cycle ---
2026-03-09 23:46:32 | INFO     | FileSystemWatcher | Found 1 file(s) in Inbox.
2026-03-09 23:46:32 | DEBUG    | FileSystemWatcher | Already processed, skipping: test_invoice.pdf
2026-03-09 23:46:32 | DEBUG    | FileSystemWatcher | Sleeping 10s before next poll.
2026-03-09 23:46:42 | DEBUG    | FileSystemWatcher | --- Poll cycle ---
2026-03-09 23:46:42 | INFO     | FileSystemWatcher | Found 1 file(s) in Inbox.
2026-03-09 23:46:42 | DEBUG    | FileSystemWatcher | Already processed, skipping: test_invoice.pdf
2026-03-09 23:46:42 | DEBUG    | FileSystemWatcher | Sleeping 10s before next poll.
2026-03-09 23:46:52 | DEBUG    | FileSystemWatcher | --- Poll cycle ---
2026-03-09 23:46:52 | INFO     | FileSystemWatcher | Found 1 file(s) in Inbox.
2026-03-09 23:46:52 | DEBUG    | FileSystemWatcher | Already processed, skipping: test_invoice.pdf
2026-03-09 23:46:52 | DEBUG    | FileSystemWatcher | Sleeping 10s before next poll.
2026-03-09 23:47:02 | DEBUG    | FileSystemWatcher | --- Poll cycle ---
2026-03-09 23:47:02 | INFO     | FileSystemWatcher | Found 1 file(s) in Inbox.
2026-03-09 23:47:02 | DEBUG    | FileSystemWatcher | Already processed, skipping: test_invoice.pdf
2026-03-09 23:47:02 | DEBUG    | FileSystemWatcher | Sleeping 10s before next poll.
2026-03-09 23:47:12 | DEBUG    | FileSystemWatcher | --- Poll cycle ---
2026-03-09 23:47:12 | INFO     | FileSystemWatcher | Found 1 file(s) in Inbox.
2026-03-09 23:47:12 | DEBUG    | FileSystemWatcher | Already processed, skipping: test_invoice.pdf
2026-03-09 23:47:12 | DEBUG    | FileSystemWatcher | Sleeping 10s before next poll.
2026-03-09 23:47:22 | DEBUG    | FileSystemWatcher | --- Poll cycle ---
2026-03-09 23:47:22 | INFO     | FileSystemWatcher | Found 1 file(s) in Inbox.
2026-03-09 23:47:22 | DEBUG    | FileSystemWatcher | Already processed, skipping: test_invoice.pdf
2026-03-09 23:47:22 | DEBUG    | FileSystemWatcher | Sleeping 10s before next poll.
2026-03-09 23:47:32 | DEBUG    | FileSystemWatcher | --- Poll cycle ---
2026-03-09 23:47:32 | INFO     | FileSystemWatcher | Found 1 file(s) in Inbox.
2026-03-09 23:47:32 | DEBUG    | FileSystemWatcher | Already processed, skipping: test_invoice.pdf
2026-03-09 23:47:32 | DEBUG    | FileSystemWatcher | Sleeping 10s before next poll.
2026-03-09 23:47:42 | DEBUG    | FileSystemWatcher | --- Poll cycle ---
2026-03-09 23:47:42 | INFO     | FileSystemWatcher | Found 1 file(s) in Inbox.
2026-03-09 23:47:42 | DEBUG    | FileSystemWatcher | Already processed, skipping: test_invoice.pdf
2026-03-09 23:47:42 | DEBUG    | FileSystemWatcher | Sleeping 10s before next poll.
2026-03-09 23:47:52 | DEBUG    | FileSystemWatcher | --- Poll cycle ---
2026-03-09 23:47:52 | INFO     | FileSystemWatcher | Found 1 file(s) in Inbox.
2026-03-09 23:47:52 | DEBUG    | FileSystemWatcher | Already processed, skipping: test_invoice.pdf
2026-03-09 23:47:52 | DEBUG    | FileSystemWatcher | Sleeping 10s before next poll.
2026-03-09 23:48:02 | DEBUG    | FileSystemWatcher | --- Poll cycle ---
2026-03-09 23:48:02 | INFO     | FileSystemWatcher | Found 1 file(s) in Inbox.
2026-03-09 23:48:02 | DEBUG    | FileSystemWatcher | Already processed, skipping: test_invoice.pdf
2026-03-09 23:48:02 | DEBUG    | FileSystemWatcher | Sleeping 10s before next poll.
2026-03-09 23:48:12 | DEBUG    | FileSystemWatcher | --- Poll cycle ---
2026-03-09 23:48:12 | INFO     | FileSystemWatcher | Found 1 file(s) in Inbox.
2026-03-09 23:48:12 | DEBUG    | FileSystemWatcher | Already processed, skipping: test_invoice.pdf
2026-03-09 23:48:12 | DEBUG    | FileSystemWatcher | Sleeping 10s before next poll.
2026-03-09 23:48:22 | DEBUG    | FileSystemWatcher | --- Poll cycle ---
2026-03-09 23:48:22 | INFO     | FileSystemWatcher | Found 1 file(s) in Inbox.
2026-03-09 23:48:22 | DEBUG    | FileSystemWatcher | Already processed, skipping: test_invoice.pdf
2026-03-09 23:48:22 | DEBUG    | FileSystemWatcher | Sleeping 10s before next poll.
2026-03-09 23:48:32 | DEBUG    | FileSystemWatcher | --- Poll cycle ---
2026-03-09 23:48:32 | INFO     | FileSystemWatcher | Found 1 file(s) in Inbox.
2026-03-09 23:48:32 | DEBUG    | FileSystemWatcher | Already processed, skipping: test_invoice.pdf
2026-03-09 23:48:32 | DEBUG    | FileSystemWatcher | Sleeping 10s before next poll.
2026-03-09 23:48:42 | DEBUG    | FileSystemWatcher | --- Poll cycle ---
2026-03-09 23:48:42 | INFO     | FileSystemWatcher | Found 1 file(s) in Inbox.
2026-03-09 23:48:42 | DEBUG    | FileSystemWatcher | Already processed, skipping: test_invoice.pdf
2026-03-09 23:48:42 | DEBUG    | FileSystemWatcher | Sleeping 10s before next poll.
2026-03-09 23:48:52 | DEBUG    | FileSystemWatcher | --- Poll cycle ---
2026-03-09 23:48:52 | INFO     | FileSystemWatcher | Found 1 file(s) in Inbox.
2026-03-09 23:48:52 | DEBUG    | FileSystemWatcher | Already processed, skipping: test_invoice.pdf
2026-03-09 23:48:52 | DEBUG    | FileSystemWatcher | Sleeping 10s before next poll.
2026-03-09 23:49:02 | DEBUG    | FileSystemWatcher | --- Poll cycle ---
2026-03-09 23:49:02 | INFO     | FileSystemWatcher | Found 1 file(s) in Inbox.
2026-03-09 23:49:02 | DEBUG    | FileSystemWatcher | Already processed, skipping: test_invoice.pdf
2026-03-09 23:49:02 | DEBUG    | FileSystemWatcher | Sleeping 10s before next poll.
2026-03-09 23:49:12 | DEBUG    | FileSystemWatcher | --- Poll cycle ---
2026-03-09 23:49:12 | INFO     | FileSystemWatcher | Found 1 file(s) in Inbox.
2026-03-09 23:49:12 | DEBUG    | FileSystemWatcher | Already processed, skipping: test_invoice.pdf
2026-03-09 23:49:12 | DEBUG    | FileSystemWatcher | Sleeping 10s before next poll.
2026-03-09 23:49:22 | DEBUG    | FileSystemWatcher | --- Poll cycle ---
2026-03-09 23:49:22 | INFO     | FileSystemWatcher | Found 1 file(s) in Inbox.
2026-03-09 23:49:22 | DEBUG    | FileSystemWatcher | Already processed, skipping: test_invoice.pdf
2026-03-09 23:49:22 | DEBUG    | FileSystemWatcher | Sleeping 10s before next poll.
2026-03-09 23:49:32 | DEBUG    | FileSystemWatcher | --- Poll cycle ---
2026-03-09 23:49:32 | INFO     | FileSystemWatcher | Found 1 file(s) in Inbox.
2026-03-09 23:49:32 | DEBUG    | FileSystemWatcher | Already processed, skipping: test_invoice.pdf
2026-03-09 23:49:32 | DEBUG    | FileSystemWatcher | Sleeping 10s before next poll.
2026-03-09 23:49:42 | DEBUG    | FileSystemWatcher | --- Poll cycle ---
2026-03-09 23:49:42 | INFO     | FileSystemWatcher | Found 1 file(s) in Inbox.
2026-03-09 23:49:42 | DEBUG    | FileSystemWatcher | Already processed, skipping: test_invoice.pdf
2026-03-09 23:49:42 | DEBUG    | FileSystemWatcher | Sleeping 10s before next poll.
2026-03-09 23:49:52 | DEBUG    | FileSystemWatcher | --- Poll cycle ---
2026-03-09 23:49:52 | INFO     | FileSystemWatcher | Found 1 file(s) in Inbox.
2026-03-09 23:49:52 | DEBUG    | FileSystemWatcher | Already processed, skipping: test_invoice.pdf
2026-03-09 23:49:52 | DEBUG    | FileSystemWatcher | Sleeping 10s before next poll.
2026-03-09 23:50:02 | DEBUG    | FileSystemWatcher | --- Poll cycle ---
2026-03-09 23:50:02 | INFO     | FileSystemWatcher | Found 1 file(s) in Inbox.
2026-03-09 23:50:02 | DEBUG    | FileSystemWatcher | Already processed, skipping: test_invoice.pdf
2026-03-09 23:50:02 | DEBUG    | FileSystemWatcher | Sleeping 10s before next poll.
2026-03-09 23:50:12 | DEBUG    | FileSystemWatcher | --- Poll cycle ---
2026-03-09 23:50:12 | INFO     | FileSystemWatcher | Found 1 file(s) in Inbox.
2026-03-09 23:50:12 | DEBUG    | FileSystemWatcher | Already processed, skipping: test_invoice.pdf
2026-03-09 23:50:12 | DEBUG    | FileSystemWatcher | Sleeping 10s before next poll.
2026-03-09 23:50:22 | DEBUG    | FileSystemWatcher | --- Poll cycle ---
2026-03-09 23:50:22 | INFO     | FileSystemWatcher | Found 1 file(s) in Inbox.
2026-03-09 23:50:22 | DEBUG    | FileSystemWatcher | Already processed, skipping: test_invoice.pdf
2026-03-09 23:50:22 | DEBUG    | FileSystemWatcher | Sleeping 10s before next poll.
2026-03-09 23:50:32 | DEBUG    | FileSystemWatcher | --- Poll cycle ---
2026-03-09 23:50:32 | INFO     | FileSystemWatcher | Found 1 file(s) in Inbox.
2026-03-09 23:50:32 | DEBUG    | FileSystemWatcher | Already processed, skipping: test_invoice.pdf
2026-03-09 23:50:32 | DEBUG    | FileSystemWatcher | Sleeping 10s before next poll.
2026-03-09 23:50:42 | DEBUG    | FileSystemWatcher | --- Poll cycle ---
2026-03-09 23:50:42 | INFO     | FileSystemWatcher | Found 1 file(s) in Inbox.
2026-03-09 23:50:42 | DEBUG    | FileSystemWatcher | Already processed, skipping: test_invoice.pdf
2026-03-09 23:50:42 | DEBUG    | FileSystemWatcher | Sleeping 10s before next poll.
2026-03-09 23:50:52 | DEBUG    | FileSystemWatcher | --- Poll cycle ---
2026-03-09 23:50:52 | INFO     | FileSystemWatcher | Found 1 file(s) in Inbox.
2026-03-09 23:50:52 | DEBUG    | FileSystemWatcher | Already processed, skipping: test_invoice.pdf
2026-03-09 23:50:52 | DEBUG    | FileSystemWatcher | Sleeping 10s before next poll.
2026-03-09 23:51:02 | DEBUG    | FileSystemWatcher | --- Poll cycle ---
2026-03-09 23:51:02 | INFO     | FileSystemWatcher | Found 1 file(s) in Inbox.
2026-03-09 23:51:02 | DEBUG    | FileSystemWatcher | Already processed, skipping: test_invoice.pdf
2026-03-09 23:51:02 | DEBUG    | FileSystemWatcher | Sleeping 10s before next poll.
2026-03-09 23:51:12 | DEBUG    | FileSystemWatcher | --- Poll cycle ---
2026-03-09 23:51:12 | INFO     | FileSystemWatcher | Found 1 file(s) in Inbox.
2026-03-09 23:51:12 | DEBUG    | FileSystemWatcher | Already processed, skipping: test_invoice.pdf
2026-03-09 23:51:12 | DEBUG    | FileSystemWatcher | Sleeping 10s before next poll.
2026-03-09 23:51:22 | DEBUG    | FileSystemWatcher | --- Poll cycle ---
2026-03-09 23:51:22 | INFO     | FileSystemWatcher | Found 1 file(s) in Inbox.
2026-03-09 23:51:22 | DEBUG    | FileSystemWatcher | Already processed, skipping: test_invoice.pdf
2026-03-09 23:51:22 | DEBUG    | FileSystemWatcher | Sleeping 10s before next poll.
2026-03-09 23:51:32 | DEBUG    | FileSystemWatcher | --- Poll cycle ---
2026-03-09 23:51:32 | INFO     | FileSystemWatcher | Found 1 file(s) in Inbox.
2026-03-09 23:51:32 | DEBUG    | FileSystemWatcher | Already processed, skipping: test_invoice.pdf
2026-03-09 23:51:32 | DEBUG    | FileSystemWatcher | Sleeping 10s before next poll.
2026-03-09 23:51:42 | DEBUG    | FileSystemWatcher | --- Poll cycle ---
2026-03-09 23:51:42 | INFO     | FileSystemWatcher | Found 1 file(s) in Inbox.
2026-03-09 23:51:42 | DEBUG    | FileSystemWatcher | Already processed, skipping: test_invoice.pdf
2026-03-09 23:51:42 | DEBUG    | FileSystemWatcher | Sleeping 10s before next poll.
2026-03-09 23:51:52 | DEBUG    | FileSystemWatcher | --- Poll cycle ---
2026-03-09 23:51:52 | INFO     | FileSystemWatcher | Found 1 file(s) in Inbox.
2026-03-09 23:51:52 | DEBUG    | FileSystemWatcher | Already processed, skipping: test_invoice.pdf
2026-03-09 23:51:52 | DEBUG    | FileSystemWatcher | Sleeping 10s before next poll.
2026-03-09 23:52:02 | DEBUG    | FileSystemWatcher | --- Poll cycle ---
2026-03-09 23:52:02 | INFO     | FileSystemWatcher | Found 1 file(s) in Inbox.
2026-03-09 23:52:02 | DEBUG    | FileSystemWatcher | Already processed, skipping: test_invoice.pdf
2026-03-09 23:52:02 | DEBUG    | FileSystemWatcher | Sleeping 10s before next poll.
2026-03-09 23:52:12 | DEBUG    | FileSystemWatcher | --- Poll cycle ---
2026-03-09 23:52:12 | INFO     | FileSystemWatcher | Found 1 file(s) in Inbox.
2026-03-09 23:52:12 | DEBUG    | FileSystemWatcher | Already processed, skipping: test_invoice.pdf
2026-03-09 23:52:12 | DEBUG    | FileSystemWatcher | Sleeping 10s before next poll.
2026-03-09 23:52:22 | DEBUG    | FileSystemWatcher | --- Poll cycle ---
2026-03-09 23:52:22 | INFO     | FileSystemWatcher | Found 1 file(s) in Inbox.
2026-03-09 23:52:22 | DEBUG    | FileSystemWatcher | Already processed, skipping: test_invoice.pdf
2026-03-09 23:52:22 | DEBUG    | FileSystemWatcher | Sleeping 10s before next poll.
2026-03-09 23:52:32 | DEBUG    | FileSystemWatcher | --- Poll cycle ---
2026-03-09 23:52:32 | INFO     | FileSystemWatcher | Found 1 file(s) in Inbox.
2026-03-09 23:52:32 | DEBUG    | FileSystemWatcher | Already processed, skipping: test_invoice.pdf
2026-03-09 23:52:32 | DEBUG    | FileSystemWatcher | Sleeping 10s before next poll.
2026-03-09 23:52:42 | DEBUG    | FileSystemWatcher | --- Poll cycle ---
2026-03-09 23:52:42 | INFO     | FileSystemWatcher | Found 1 file(s) in Inbox.
2026-03-09 23:52:42 | DEBUG    | FileSystemWatcher | Already processed, skipping: test_invoice.pdf
2026-03-09 23:52:42 | DEBUG    | FileSystemWatcher | Sleeping 10s before next poll.
2026-03-09 23:52:52 | DEBUG    | FileSystemWatcher | --- Poll cycle ---
2026-03-09 23:52:52 | INFO     | FileSystemWatcher | Found 1 file(s) in Inbox.
2026-03-09 23:52:52 | DEBUG    | FileSystemWatcher | Already processed, skipping: test_invoice.pdf
2026-03-09 23:52:52 | DEBUG    | FileSystemWatcher | Sleeping 10s before next poll.
2026-03-09 23:53:02 | DEBUG    | FileSystemWatcher | --- Poll cycle ---
2026-03-09 23:53:02 | INFO     | FileSystemWatcher | Found 1 file(s) in Inbox.
2026-03-09 23:53:02 | DEBUG    | FileSystemWatcher | Already processed, skipping: test_invoice.pdf
2026-03-09 23:53:02 | DEBUG    | FileSystemWatcher | Sleeping 10s before next poll.
2026-03-09 23:53:12 | DEBUG    | FileSystemWatcher | --- Poll cycle ---
2026-03-09 23:53:12 | INFO     | FileSystemWatcher | Found 1 file(s) in Inbox.
2026-03-09 23:53:12 | DEBUG    | FileSystemWatcher | Already processed, skipping: test_invoice.pdf
2026-03-09 23:53:12 | DEBUG    | FileSystemWatcher | Sleeping 10s before next poll.
2026-03-09 23:53:22 | DEBUG    | FileSystemWatcher | --- Poll cycle ---
2026-03-09 23:53:22 | INFO     | FileSystemWatcher | Found 1 file(s) in Inbox.
2026-03-09 23:53:22 | DEBUG    | FileSystemWatcher | Already processed, skipping: test_invoice.pdf
2026-03-09 23:53:22 | DEBUG    | FileSystemWatcher | Sleeping 10s before next poll.
2026-03-09 23:53:32 | DEBUG    | FileSystemWatcher | --- Poll cycle ---
2026-03-09 23:53:32 | INFO     | FileSystemWatcher | Found 1 file(s) in Inbox.
2026-03-09 23:53:32 | DEBUG    | FileSystemWatcher | Already processed, skipping: test_invoice.pdf
2026-03-09 23:53:32 | DEBUG    | FileSystemWatcher | Sleeping 10s before next poll.
2026-03-09 23:53:42 | DEBUG    | FileSystemWatcher | --- Poll cycle ---
2026-03-09 23:53:42 | INFO     | FileSystemWatcher | Found 1 file(s) in Inbox.
2026-03-09 23:53:42 | DEBUG    | FileSystemWatcher | Already processed, skipping: test_invoice.pdf
2026-03-09 23:53:42 | DEBUG    | FileSystemWatcher | Sleeping 10s before next poll.
2026-03-09 23:53:52 | DEBUG    | FileSystemWatcher | --- Poll cycle ---
2026-03-09 23:53:52 | INFO     | FileSystemWatcher | Found 1 file(s) in Inbox.
2026-03-09 23:53:52 | DEBUG    | FileSystemWatcher | Already processed, skipping: test_invoice.pdf
2026-03-09 23:53:52 | DEBUG    | FileSystemWatcher | Sleeping 10s before next poll.
2026-03-09 23:54:02 | DEBUG    | FileSystemWatcher | --- Poll cycle ---
2026-03-09 23:54:02 | INFO     | FileSystemWatcher | Found 1 file(s) in Inbox.
2026-03-09 23:54:02 | DEBUG    | FileSystemWatcher | Already processed, skipping: test_invoice.pdf
2026-03-09 23:54:02 | DEBUG    | FileSystemWatcher | Sleeping 10s before next poll.
2026-03-09 23:54:12 | DEBUG    | FileSystemWatcher | --- Poll cycle ---
2026-03-09 23:54:12 | INFO     | FileSystemWatcher | Found 1 file(s) in Inbox.
2026-03-09 23:54:12 | DEBUG    | FileSystemWatcher | Already processed, skipping: test_invoice.pdf
2026-03-09 23:54:12 | DEBUG    | FileSystemWatcher | Sleeping 10s before next poll.
2026-03-09 23:54:22 | DEBUG    | FileSystemWatcher | --- Poll cycle ---
2026-03-09 23:54:22 | INFO     | FileSystemWatcher | Found 1 file(s) in Inbox.
2026-03-09 23:54:22 | DEBUG    | FileSystemWatcher | Already processed, skipping: test_invoice.pdf
2026-03-09 23:54:22 | DEBUG    | FileSystemWatcher | Sleeping 10s before next poll.
2026-03-09 23:54:32 | DEBUG    | FileSystemWatcher | --- Poll cycle ---
2026-03-09 23:54:32 | INFO     | FileSystemWatcher | Found 1 file(s) in Inbox.
2026-03-09 23:54:32 | DEBUG    | FileSystemWatcher | Already processed, skipping: test_invoice.pdf
2026-03-09 23:54:32 | DEBUG    | FileSystemWatcher | Sleeping 10s before next poll.
2026-03-10 00:01:47 | DEBUG    | FileSystemWatcher | --- Poll cycle ---
2026-03-10 00:01:47 | INFO     | FileSystemWatcher | Found 1 file(s) in Inbox.
2026-03-10 00:01:47 | DEBUG    | FileSystemWatcher | Already processed, skipping: test_invoice.pdf
2026-03-10 00:01:47 | DEBUG    | FileSystemWatcher | Sleeping 10s before next poll.
2026-03-10 00:01:57 | DEBUG    | FileSystemWatcher | --- Poll cycle ---
2026-03-10 00:01:57 | INFO     | FileSystemWatcher | Found 1 file(s) in Inbox.
2026-03-10 00:01:57 | DEBUG    | FileSystemWatcher | Already processed, skipping: test_invoice.pdf
2026-03-10 00:01:57 | DEBUG    | FileSystemWatcher | Sleeping 10s before next poll.
2026-03-10 00:02:07 | DEBUG    | FileSystemWatcher | --- Poll cycle ---
2026-03-10 00:02:07 | INFO     | FileSystemWatcher | Found 1 file(s) in Inbox.
2026-03-10 00:02:07 | DEBUG    | FileSystemWatcher | Already processed, skipping: test_invoice.pdf
2026-03-10 00:02:07 | DEBUG    | FileSystemWatcher | Sleeping 10s before next poll.
2026-03-10 00:02:17 | DEBUG    | FileSystemWatcher | --- Poll cycle ---
2026-03-10 00:02:17 | INFO     | FileSystemWatcher | Found 1 file(s) in Inbox.
2026-03-10 00:02:17 | DEBUG    | FileSystemWatcher | Already processed, skipping: test_invoice.pdf
2026-03-10 00:02:17 | DEBUG    | FileSystemWatcher | Sleeping 10s before next poll.
2026-03-10 00:02:27 | DEBUG    | FileSystemWatcher | --- Poll cycle ---
2026-03-10 00:02:27 | INFO     | FileSystemWatcher | Found 1 file(s) in Inbox.
2026-03-10 00:02:27 | DEBUG    | FileSystemWatcher | Already processed, skipping: test_invoice.pdf
2026-03-10 00:02:27 | DEBUG    | FileSystemWatcher | Sleeping 10s before next poll.
2026-03-10 00:02:37 | DEBUG    | FileSystemWatcher | --- Poll cycle ---
2026-03-10 00:02:37 | INFO     | FileSystemWatcher | Found 1 file(s) in Inbox.
2026-03-10 00:02:37 | DEBUG    | FileSystemWatcher | Already processed, skipping: test_invoice.pdf
2026-03-10 00:02:37 | DEBUG    | FileSystemWatcher | Sleeping 10s before next poll.
2026-03-10 00:02:47 | DEBUG    | FileSystemWatcher | --- Poll cycle ---
2026-03-10 00:02:47 | INFO     | FileSystemWatcher | Found 1 file(s) in Inbox.
2026-03-10 00:02:47 | DEBUG    | FileSystemWatcher | Already processed, skipping: test_invoice.pdf
2026-03-10 00:02:47 | DEBUG    | FileSystemWatcher | Sleeping 10s before next poll.
2026-03-10 00:02:57 | DEBUG    | FileSystemWatcher | --- Poll cycle ---
2026-03-10 00:02:57 | INFO     | FileSystemWatcher | Found 1 file(s) in Inbox.
2026-03-10 00:02:57 | DEBUG    | FileSystemWatcher | Already processed, skipping: test_invoice.pdf
2026-03-10 00:02:57 | DEBUG    | FileSystemWatcher | Sleeping 10s before next poll.
2026-03-10 00:03:07 | DEBUG    | FileSystemWatcher | --- Poll cycle ---
2026-03-10 00:03:07 | INFO     | FileSystemWatcher | Found 1 file(s) in Inbox.
2026-03-10 00:03:07 | DEBUG    | FileSystemWatcher | Already processed, skipping: test_invoice.pdf
2026-03-10 00:03:07 | DEBUG    | FileSystemWatcher | Sleeping 10s before next poll.
2026-03-10 00:03:17 | DEBUG    | FileSystemWatcher | --- Poll cycle ---
2026-03-10 00:03:17 | INFO     | FileSystemWatcher | Found 1 file(s) in Inbox.
2026-03-10 00:03:17 | DEBUG    | FileSystemWatcher | Already processed, skipping: test_invoice.pdf
2026-03-10 00:03:17 | DEBUG    | FileSystemWatcher | Sleeping 10s before next poll.
2026-03-10 00:03:27 | DEBUG    | FileSystemWatcher | --- Poll cycle ---
2026-03-10 00:03:27 | INFO     | FileSystemWatcher | Found 1 file(s) in Inbox.
2026-03-10 00:03:27 | DEBUG    | FileSystemWatcher | Already processed, skipping: test_invoice.pdf
2026-03-10 00:03:27 | DEBUG    | FileSystemWatcher | Sleeping 10s before next poll.
2026-03-10 00:03:37 | DEBUG    | FileSystemWatcher | --- Poll cycle ---
2026-03-10 00:03:37 | INFO     | FileSystemWatcher | Found 1 file(s) in Inbox.
2026-03-10 00:03:37 | DEBUG    | FileSystemWatcher | Already processed, skipping: test_invoice.pdf
2026-03-10 00:03:37 | DEBUG    | FileSystemWatcher | Sleeping 10s before next poll.
2026-03-10 00:03:47 | DEBUG    | FileSystemWatcher | --- Poll cycle ---
2026-03-10 00:03:47 | INFO     | FileSystemWatcher | Found 1 file(s) in Inbox.
2026-03-10 00:03:47 | DEBUG    | FileSystemWatcher | Already processed, skipping: test_invoice.pdf
2026-03-10 00:03:47 | DEBUG    | FileSystemWatcher | Sleeping 10s before next poll.
2026-03-10 00:03:57 | DEBUG    | FileSystemWatcher | --- Poll cycle ---
2026-03-10 00:03:57 | INFO     | FileSystemWatcher | Found 1 file(s) in Inbox.
2026-03-10 00:03:57 | DEBUG    | FileSystemWatcher | Already processed, skipping: test_invoice.pdf
2026-03-10 00:03:57 | DEBUG    | FileSystemWatcher | Sleeping 10s before next poll.
2026-03-10 00:04:07 | DEBUG    | FileSystemWatcher | --- Poll cycle ---
2026-03-10 00:04:07 | INFO     | FileSystemWatcher | Found 1 file(s) in Inbox.
2026-03-10 00:04:07 | DEBUG    | FileSystemWatcher | Already processed, skipping: test_invoice.pdf
2026-03-10 00:04:07 | DEBUG    | FileSystemWatcher | Sleeping 10s before next poll.
2026-03-10 00:04:17 | DEBUG    | FileSystemWatcher | --- Poll cycle ---
2026-03-10 00:04:17 | INFO     | FileSystemWatcher | Found 1 file(s) in Inbox.
2026-03-10 00:04:17 | DEBUG    | FileSystemWatcher | Already processed, skipping: test_invoice.pdf
2026-03-10 00:04:17 | DEBUG    | FileSystemWatcher | Sleeping 10s before next poll.
2026-03-10 00:04:27 | DEBUG    | FileSystemWatcher | --- Poll cycle ---
2026-03-10 00:04:27 | INFO     | FileSystemWatcher | Found 1 file(s) in Inbox.
2026-03-10 00:04:27 | DEBUG    | FileSystemWatcher | Already processed, skipping: test_invoice.pdf
2026-03-10 00:04:27 | DEBUG    | FileSystemWatcher | Sleeping 10s before next poll.
2026-03-10 00:04:37 | DEBUG    | FileSystemWatcher | --- Poll cycle ---
2026-03-10 00:04:37 | INFO     | FileSystemWatcher | Found 1 file(s) in Inbox.
2026-03-10 00:04:37 | DEBUG    | FileSystemWatcher | Already processed, skipping: test_invoice.pdf
2026-03-10 00:04:38 | DEBUG    | FileSystemWatcher | Sleeping 10s before next poll.
2026-03-10 00:04:48 | DEBUG    | FileSystemWatcher | --- Poll cycle ---
2026-03-10 00:04:48 | INFO     | FileSystemWatcher | Found 1 file(s) in Inbox.
2026-03-10 00:04:48 | DEBUG    | FileSystemWatcher | Already processed, skipping: test_invoice.pdf
2026-03-10 00:04:48 | DEBUG    | FileSystemWatcher | Sleeping 10s before next poll.
2026-03-10 00:04:58 | DEBUG    | FileSystemWatcher | --- Poll cycle ---
2026-03-10 00:04:58 | INFO     | FileSystemWatcher | Found 1 file(s) in Inbox.
2026-03-10 00:04:58 | DEBUG    | FileSystemWatcher | Already processed, skipping: test_invoice.pdf
2026-03-10 00:04:58 | DEBUG    | FileSystemWatcher | Sleeping 10s before next poll.
2026-03-10 00:05:08 | DEBUG    | FileSystemWatcher | --- Poll cycle ---
2026-03-10 00:05:08 | INFO     | FileSystemWatcher | Found 1 file(s) in Inbox.
2026-03-10 00:05:08 | DEBUG    | FileSystemWatcher | Already processed, skipping: test_invoice.pdf
2026-03-10 00:05:08 | DEBUG    | FileSystemWatcher | Sleeping 10s before next poll.
2026-03-10 00:05:18 | DEBUG    | FileSystemWatcher | --- Poll cycle ---
2026-03-10 00:05:18 | INFO     | FileSystemWatcher | Found 1 file(s) in Inbox.
2026-03-10 00:05:18 | DEBUG    | FileSystemWatcher | Already processed, skipping: test_invoice.pdf
2026-03-10 00:05:18 | DEBUG    | FileSystemWatcher | Sleeping 10s before next poll.
2026-03-10 00:05:28 | DEBUG    | FileSystemWatcher | --- Poll cycle ---
2026-03-10 00:05:28 | INFO     | FileSystemWatcher | Found 1 file(s) in Inbox.
2026-03-10 00:05:28 | DEBUG    | FileSystemWatcher | Already processed, skipping: test_invoice.pdf
2026-03-10 00:05:28 | DEBUG    | FileSystemWatcher | Sleeping 10s before next poll.
2026-03-10 00:05:38 | DEBUG    | FileSystemWatcher | --- Poll cycle ---
